Composition,Capacity,Ages,AbleKids,DisabledKids,SevereKids,Carer,Housing,MaxME,WAllow
1,1,2,4,0,1,False,True,2178.68,867.59
1,1,2,4,0,2,False,True,2863.75,867.59
1,1,2,4,0,3,False,True,3548.82,867.59
1,1,2,4,0,4,False,True,4233.89,867.59
1,1,2,4,0,5,False,True,4918.96,867.59
1,1,2,4,0,6,False,True,5604.03,867.59
1,1,2,4,1,0,False,True,1907.65,867.59
1,1,2,4,1,1,False,True,2592.72,867.59
1,1,2,4,1,2,False,True,3277.79,867.59
1,1,2,4,1,3,False,True,3962.86,867.59
1,1,2,4,1,4,False,True,4647.93,867.59
1,1,2,4,1,5,False,True,5333.00,867.59
1,1,2,4,2,0,False,True,2321.69,867.59
1,1,2,4,2,1,False,True,3006.76,867.59
1,1,2,4,2,2,False,True,3691.83,867.59
1,1,2,4,2,3,False,True,4376.90,867.59
1,1,2,4,2,4,False,True,5061.97,867.59
1,1,2,4,3,0,False,True,2735.73,867.59
1,1,2,4,3,1,False,True,3420.80,867.59
1,1,2,4,3,2,False,True,4105.87,867.59
1,1,2,4,3,3,False,True,4790.94,867.59
1,1,2,4,4,0,False,True,3149.77,867.59
1,1,2,4,4,1,False,True,3834.84,867.59
1,1,2,4,4,2,False,True,4519.91,867.59
1,1,2,4,5,0,False,True,3563.81,867.59
1,1,2,4,5,1,False,True,4248.88,867.59
1,1,2,4,6,0,False,True,3977.85,867.59
1,1,2,5,0,0,False,True,1761.53,867.59
1,1,2,5,0,1,False,True,2446.60,867.59
1,1,2,5,0,2,False,True,3131.67,867.59
1,1,2,5,0,3,False,True,3816.74,867.59
1,1,2,5,0,4,False,True,4501.81,867.59
1,1,2,5,0,5,False,True,5186.88,867.59
1,1,2,5,1,0,False,True,2175.57,867.59
1,1,2,5,1,1,False,True,2860.64,867.59
1,1,2,5,1,2,False,True,3545.71,867.59
1,1,2,5,1,3,False,True,4230.78,867.59
1,1,2,5,1,4,False,True,4915.85,867.59
1,1,2,5,2,0,False,True,2589.61,867.59
1,1,2,5,2,1,False,True,3274.68,867.59
1,1,2,5,2,2,False,True,3959.75,867.59
1,1,2,5,2,3,False,True,4644.82,867.59
1,1,2,5,3,0,False,True,3003.65,867.59
1,1,2,5,3,1,False,True,3688.72,867.59
1,1,2,5,3,2,False,True,4373.79,867.59
1,1,2,5,4,0,False,True,3417.69,867.59
1,1,2,5,4,1,False,True,4102.76,867.59
1,1,2,5,5,0,False,True,3831.73,867.59
1,1,2,6,0,0,False,True,2029.45,867.59
1,1,2,6,0,1,False,True,2714.52,867.59
1,1,2,6,0,2,False,True,3399.59,867.59
1,1,2,6,0,3,False,True,4084.66,867.59
1,1,2,6,0,4,False,True,4769.73,867.59
1,1,2,6,1,0,False,True,2443.49,867.59
1,1,2,6,1,1,False,True,3128.56,867.59
1,1,2,6,1,2,False,True,3813.63,867.59
1,1,2,6,1,3,False,True,4498.70,867.59
1,1,2,6,2,0,False,True,2857.53,867.59
1,1,2,6,2,1,False,True,3542.60,867.59
1,1,2,6,2,2,False,True,4227.67,867.59
1,1,2,6,3,0,False,True,3271.57,867.59
1,1,2,6,3,1,False,True,3956.64,867.59
1,1,2,6,4,0,False,True,3685.61,867.59
1,1,2,7,0,0,False,True,2297.37,867.59
1,1,2,7,0,1,False,True,2982.44,867.59
1,1,2,7,0,2,False,True,3667.51,867.59
1,1,2,7,0,3,False,True,4352.58,867.59
1,1,2,7,1,0,False,True,2711.41,867.59
1,1,2,7,1,1,False,True,3396.48,867.59
1,1,2,7,1,2,False,True,4081.55,867.59
1,1,2,7,2,0,False,True,3125.45,867.59
1,1,2,7,2,1,False,True,3810.52,867.59
1,1,2,7,3,0,False,True,3539.49,867.59
1,1,2,8,0,0,False,True,2565.29,867.59
1,1,2,8,0,1,False,True,3250.36,867.59
1,1,2,8,0,2,False,True,3935.43,867.59
1,1,2,8,1,0,False,True,2979.33,867.59
1,1,2,8,1,1,False,True,3664.40,867.59
1,1,2,8,2,0,False,True,3393.37,867.59
1,1,2,9,0,0,False,True,2833.21,867.59
1,1,2,9,0,1,False,True,3518.28,867.59
1,1,2,9,1,0,False,True,3247.25,867.59
1,1,2,10,0,0,False,True,3101.13,867.59
1,1,2,0,0,0,False,False,368.25,131.20
1,1,2,0,0,1,False,False,1107.00,0.00
1,1,2,0,0,2,False,False,1792.07,0.00
1,1,2,0,0,3,False,False,2477.14,0.00
1,1,2,0,0,4,False,False,3162.21,0.00
1,1,2,0,0,5,False,False,3847.28,0.00
1,1,2,0,0,6,False,False,4532.35,0.00
1,1,2,0,0,7,False,False,5217.42,0.00
1,1,2,0,0,8,False,False,5902.49,0.00
1,1,2,0,0,9,False,False,6587.56,0.00
1,1,2,0,0,10,False,False,7272.63,0.00
1,1,2,0,1,0,False,False,835.97,0.00
1,1,2,0,1,1,False,False,1521.04,0.00
1,1,2,0,1,2,False,False,2206.11,0.00
1,1,2,0,1,3,False,False,2891.18,0.00
1,1,2,0,1,4,False,False,3576.25,0.00
1,1,2,0,1,5,False,False,4261.32,0.00
1,1,2,0,1,6,False,False,4946.39,0.00
1,1,2,0,1,7,False,False,5631.46,0.00
1,1,2,0,1,8,False,False,6316.53,0.00
1,1,2,0,1,9,False,False,7001.60,0.00
1,1,2,0,2,0,False,False,1250.01,0.00
1,1,2,0,2,1,False,False,1935.08,0.00
1,1,2,0,2,2,False,False,2620.15,0.00
1,1,2,0,2,3,False,False,3305.22,0.00
1,1,2,0,2,4,False,False,3990.29,0.00
1,1,2,0,2,5,False,False,4675.36,0.00
1,1,2,0,2,6,False,False,5360.43,0.00
1,1,2,0,2,7,False,False,6045.50,0.00
1,1,2,0,2,8,False,False,6730.57,0.00
1,1,2,0,3,0,False,False,1664.05,0.00
1,1,2,0,3,1,False,False,2349.12,0.00
1,1,2,0,3,2,False,False,3034.19,0.00
1,1,2,0,3,3,False,False,3719.26,0.00
1,1,2,0,3,4,False,False,4404.33,0.00
1,1,2,0,3,5,False,False,5089.40,0.00
1,1,2,0,3,6,False,False,5774.47,0.00
1,1,2,0,3,7,False,False,6459.54,0.00
1,1,2,0,4,0,False,False,2078.09,0.00
1,1,2,0,4,1,False,False,2763.16,0.00
1,1,2,0,4,2,False,False,3448.23,0.00
1,1,2,0,4,3,False,False,4133.30,0.00
1,1,2,0,4,4,False,False,4818.37,0.00
1,1,2,0,4,5,False,False,5503.44,0.00
1,1,2,0,4,6,False,False,6188.51,0.00
1,1,2,0,5,0,False,False,2492.13,0.00
1,1,2,0,5,1,False,False,3177.20,0.00
1,1,2,0,5,2,False,False,3862.27,0.00
1,1,2,0,5,3,False,False,4547.34,0.00
1,1,2,0,5,4,False,False,5232.41,0.00
1,1,2,0,5,5,False,False,5917.48,0.00
1,1,2,0,6,0,False,False,2906.17,0.00
1,1,2,0,6,1,False,False,3591.24,0.00
1,1,2,0,6,2,False,False,4276.31,0.00
1,1,2,0,6,3,False,False,4961.38,0.00
1,1,2,0,6,4,False,False,5646.45,0.00
1,1,2,0,7,0,False,False,3320.21,0.00
1,1,2,0,7,1,False,False,4005.28,0.00
1,1,2,0,7,2,False,False,4690.35,0.00
1,1,2,0,7,3,False,False,5375.42,0.00
1,1,2,0,8,0,False,False,3734.25,0.00
1,1,2,0,8,1,False,False,4419.32,0.00
1,1,2,0,8,2,False,False,5104.39,0.00
1,1,2,0,9,0,False,False,4148.29,0.00
1,1,2,0,9,1,False,False,4833.36,0.00
1,1,2,0,10,0,False,False,4562.33,0.00
1,1,2,1,0,0,False,False,689.85,0.00
1,1,2,1,0,1,False,False,1374.92,0.00
1,1,2,1,0,2,False,False,2059.99,0.00
1,1,2,1,0,3,False,False,2745.06,0.00
1,1,2,1,0,4,False,False,3430.13,0.00
1,1,2,1,0,5,False,False,4115.20,0.00
1,1,2,1,0,6,False,False,4800.27,0.00
1,1,2,1,0,7,False,False,5485.34,0.00
1,1,2,1,0,8,False,False,6170.41,0.00
1,1,2,1,0,9,False,False,6855.48,0.00
1,1,2,1,1,0,False,False,1103.89,0.00
1,1,2,1,1,1,False,False,1788.96,0.00
1,1,2,1,1,2,False,False,2474.03,0.00
1,1,2,1,1,3,False,False,3159.10,0.00
1,1,2,1,1,4,False,False,3844.17,0.00
1,1,2,1,1,5,False,False,4529.24,0.00
1,1,2,1,1,6,False,False,5214.31,0.00
1,1,2,1,1,7,False,False,5899.38,0.00
1,1,2,1,1,8,False,False,6584.45,0.00
1,1,2,1,2,0,False,False,1517.93,0.00
1,1,2,1,2,1,False,False,2203.00,0.00
1,1,2,1,2,2,False,False,2888.07,0.00
1,1,2,1,2,3,False,False,3573.14,0.00
1,1,2,1,2,4,False,False,4258.21,0.00
1,1,2,1,2,5,False,False,4943.28,0.00
1,1,2,1,2,6,False,False,5628.35,0.00
1,1,2,1,2,7,False,False,6313.42,0.00
1,1,2,1,3,0,False,False,1931.97,0.00
1,1,2,1,3,1,False,False,2617.04,0.00
1,1,2,1,3,2,False,False,3302.11,0.00
1,1,2,1,3,3,False,False,3987.18,0.00
1,1,2,1,3,4,False,False,4672.25,0.00
1,1,2,1,3,5,False,False,5357.32,0.00
1,1,2,1,3,6,False,False,6042.39,0.00
1,1,2,1,4,0,False,False,2346.01,0.00
1,1,2,1,4,1,False,False,3031.08,0.00
1,1,2,1,4,2,False,False,3716.15,0.00
1,1,2,1,4,3,False,False,4401.22,0.00
1,1,2,1,4,4,False,False,5086.29,0.00
1,1,2,1,4,5,False,False,5771.36,0.00
1,1,2,1,5,0,False,False,2760.05,0.00
1,1,2,1,5,1,False,False,3445.12,0.00
1,1,2,1,5,2,False,False,4130.19,0.00
1,1,2,1,5,3,False,False,4815.26,0.00
1,1,2,1,5,4,False,False,5500.33,0.00
1,1,2,1,6,0,False,False,3174.09,0.00
1,1,2,1,6,1,False,False,3859.16,0.00
1,1,2,1,6,2,False,False,4544.23,0.00
1,1,2,1,6,3,False,False,5229.30,0.00
1,1,2,1,7,0,False,False,3588.13,0.00
1,1,2,1,7,1,False,False,4273.20,0.00
1,1,2,1,7,2,False,False,4958.27,0.00
1,1,2,1,8,0,False,False,4002.17,0.00
1,1,2,1,8,1,False,False,4687.24,0.00
1,1,2,1,9,0,False,False,4416.21,0.00
1,1,2,2,0,0,False,False,957.77,0.00
1,1,2,2,0,1,False,False,1642.84,0.00
1,1,2,2,0,2,False,False,2327.91,0.00
1,1,2,2,0,3,False,False,3012.98,0.00
1,1,2,2,0,4,False,False,3698.05,0.00
1,1,2,2,0,5,False,False,4383.12,0.00
1,1,2,2,0,6,False,False,5068.19,0.00
1,1,2,2,0,7,False,False,5753.26,0.00
1,1,2,2,0,8,False,False,6438.33,0.00
1,1,2,2,1,0,False,False,1371.81,0.00
1,1,2,2,1,1,False,False,2056.88,0.00
1,1,2,2,1,2,False,False,2741.95,0.00
1,1,2,2,1,3,False,False,3427.02,0.00
1,1,2,2,1,4,False,False,4112.09,0.00
1,1,2,2,1,5,False,False,4797.16,0.00
1,1,2,2,1,6,False,False,5482.23,0.00
1,1,2,2,1,7,False,False,6167.30,0.00
1,1,2,2,2,0,False,False,1785.85,0.00
1,1,2,2,2,1,False,False,2470.92,0.00
1,1,2,2,2,2,False,False,3155.99,0.00
1,1,2,2,2,3,False,False,3841.06,0.00
1,1,2,2,2,4,False,False,4526.13,0.00
1,1,2,2,2,5,False,False,5211.20,0.00
1,1,2,2,2,6,False,False,5896.27,0.00
1,1,2,2,3,0,False,False,2199.89,0.00
1,1,2,2,3,1,False,False,2884.96,0.00
1,1,2,2,3,2,False,False,3570.03,0.00
1,1,2,2,3,3,False,False,4255.10,0.00
1,1,2,2,3,4,False,False,4940.17,0.00
1,1,2,2,3,5,False,False,5625.24,0.00
1,1,2,2,4,0,False,False,2613.93,0.00
1,1,2,2,4,1,False,False,3299.00,0.00
1,1,2,2,4,2,False,False,3984.07,0.00
1,1,2,2,4,3,False,False,4669.14,0.00
1,1,2,2,4,4,False,False,5354.21,0.00
1,1,2,2,5,0,False,False,3027.97,0.00
1,1,2,2,5,1,False,False,3713.04,0.00
1,1,2,2,5,2,False,False,4398.11,0.00
1,1,2,2,5,3,False,False,5083.18,0.00
1,1,2,2,6,0,False,False,3442.01,0.00
1,1,2,2,6,1,False,False,4127.08,0.00
1,1,2,2,6,2,False,False,4812.15,0.00
1,1,2,2,7,0,False,False,3856.05,0.00
1,1,2,2,7,1,False,False,4541.12,0.00
1,1,2,2,8,0,False,False,4270.09,0.00
1,1,2,3,0,0,False,False,1225.69,0.00
1,1,2,3,0,1,False,False,1910.76,0.00
1,1,2,3,0,2,False,False,2595.83,0.00
1,1,2,3,0,3,False,False,3280.90,0.00
1,1,2,3,0,4,False,False,3965.97,0.00
1,1,2,3,0,5,False,False,4651.04,0.00
1,1,2,3,0,6,False,False,5336.11,0.00
1,1,2,3,0,7,False,False,6021.18,0.00
1,1,2,3,1,0,False,False,1639.73,0.00
1,1,2,3,1,1,False,False,2324.80,0.00
1,1,2,3,1,2,False,False,3009.87,0.00
1,1,2,3,1,3,False,False,3694.94,0.00
1,1,2,3,1,4,False,False,4380.01,0.00
1,1,2,3,1,5,False,False,5065.08,0.00
1,1,2,3,1,6,False,False,5750.15,0.00
1,1,2,3,2,0,False,False,2053.77,0.00
1,1,2,3,2,1,False,False,2738.84,0.00
1,1,2,3,2,2,False,False,3423.91,0.00
1,1,2,3,2,3,False,False,4108.98,0.00
1,1,2,3,2,4,False,False,4794.05,0.00
1,1,2,3,2,5,False,False,5479.12,0.00
1,1,2,3,3,0,False,False,2467.81,0.00
1,1,2,3,3,1,False,False,3152.88,0.00
1,1,2,3,3,2,False,False,3837.95,0.00
1,1,2,3,3,3,False,False,4523.02,0.00
1,1,2,3,3,4,False,False,5208.09,0.00
1,1,2,3,4,0,False,False,2881.85,0.00
1,1,2,3,4,1,False,False,3566.92,0.00
1,1,2,3,4,2,False,False,4251.99,0.00
1,1,2,3,4,3,False,False,4937.06,0.00
1,1,2,3,5,0,False,False,3295.89,0.00
1,1,2,3,5,1,False,False,3980.96,0.00
1,1,2,3,5,2,False,False,4666.03,0.00
1,1,2,3,6,0,False,False,3709.93,0.00
1,1,2,3,6,1,False,False,4395.00,0.00
1,1,2,3,7,0,False,False,4123.97,0.00
1,1,2,4,0,0,False,False,1493.61,0.00
1,1,2,4,0,1,False,False,2178.68,0.00
1,1,2,4,0,2,False,False,2863.75,0.00
1,1,2,4,0,3,False,False,3548.82,0.00
1,1,2,4,0,4,False,False,4233.89,0.00
1,1,2,4,0,5,False,False,4918.96,0.00
1,1,2,4,0,6,False,False,5604.03,0.00
1,1,2,4,1,0,False,False,1907.65,0.00
1,1,2,4,1,1,False,False,2592.72,0.00
1,1,2,4,1,2,False,False,3277.79,0.00
1,1,2,4,1,3,False,False,3962.86,0.00
1,1,2,4,1,4,False,False,4647.93,0.00
1,1,2,4,1,5,False,False,5333.00,0.00
1,1,2,4,2,0,False,False,2321.69,0.00
1,1,2,4,2,1,False,False,3006.76,0.00
1,1,2,4,2,2,False,False,3691.83,0.00
1,1,2,4,2,3,False,False,4376.90,0.00
1,1,2,4,2,4,False,False,5061.97,0.00
1,1,2,4,3,0,False,False,2735.73,0.00
1,1,2,4,3,1,False,False,3420.80,0.00
1,1,2,4,3,2,False,False,4105.87,0.00
1,1,2,4,3,3,False,False,4790.94,0.00
1,1,2,4,4,0,False,False,3149.77,0.00
1,1,2,4,4,1,False,False,3834.84,0.00
1,1,2,4,4,2,False,False,4519.91,0.00
1,1,2,4,5,0,False,False,3563.81,0.00
1,1,2,4,5,1,False,False,4248.88,0.00
1,1,2,4,6,0,False,False,3977.85,0.00
1,1,2,5,0,0,False,False,1761.53,0.00
1,1,2,5,0,1,False,False,2446.60,0.00
1,1,2,5,0,2,False,False,3131.67,0.00
1,1,2,5,0,3,False,False,3816.74,0.00
1,1,2,5,0,4,False,False,4501.81,0.00
1,1,2,5,0,5,False,False,5186.88,0.00
1,1,2,5,1,0,False,False,2175.57,0.00
1,1,2,5,1,1,False,False,2860.64,0.00
1,1,2,5,1,2,False,False,3545.71,0.00
1,1,2,5,1,3,False,False,4230.78,0.00
1,1,2,5,1,4,False,False,4915.85,0.00
1,1,2,5,2,0,False,False,2589.61,0.00
1,1,2,5,2,1,False,False,3274.68,0.00
1,1,2,5,2,2,False,False,3959.75,0.00
1,1,2,5,2,3,False,False,4644.82,0.00
1,1,2,5,3,0,False,False,3003.65,0.00
1,1,2,5,3,1,False,False,3688.72,0.00
1,1,2,5,3,2,False,False,4373.79,0.00
1,1,2,5,4,0,False,False,3417.69,0.00
1,1,2,5,4,1,False,False,4102.76,0.00
1,1,2,5,5,0,False,False,3831.73,0.00
1,1,2,6,0,0,False,False,2029.45,0.00
1,1,2,6,0,1,False,False,2714.52,0.00
1,1,2,6,0,2,False,False,3399.59,0.00
1,1,2,6,0,3,False,False,4084.66,0.00
1,1,2,6,0,4,False,False,4769.73,0.00
1,1,2,6,1,0,False,False,2443.49,0.00
1,1,2,6,1,1,False,False,3128.56,0.00
1,1,2,6,1,2,False,False,3813.63,0.00
1,1,2,6,1,3,False,False,4498.70,0.00
1,1,2,6,2,0,False,False,2857.53,0.00
1,1,2,6,2,1,False,False,3542.60,0.00
1,1,2,6,2,2,False,False,4227.67,0.00
1,1,2,6,3,0,False,False,3271.57,0.00
1,1,2,6,3,1,False,False,3956.64,0.00
1,1,2,6,4,0,False,False,3685.61,0.00
1,1,2,7,0,0,False,False,2297.37,0.00
1,1,2,7,0,1,False,False,2982.44,0.00
1,1,2,7,0,2,False,False,3667.51,0.00
1,1,2,7,0,3,False,False,4352.58,0.00
1,1,2,7,1,0,False,False,2711.41,0.00
1,1,2,7,1,1,False,False,3396.48,0.00
1,1,2,7,1,2,False,False,4081.55,0.00
1,1,2,7,2,0,False,False,3125.45,0.00
1,1,2,7,2,1,False,False,3810.52,0.00
1,1,2,7,3,0,False,False,3539.49,0.00
1,1,2,8,0,0,False,False,2565.29,0.00
1,1,2,8,0,1,False,False,3250.36,0.00
1,1,2,8,0,2,False,False,3935.43,0.00
1,1,2,8,1,0,False,False,2979.33,0.00
1,1,2,8,1,1,False,False,3664.40,0.00
1,1,2,8,2,0,False,False,3393.37,0.00
1,1,2,9,0,0,False,False,2833.21,0.00
1,1,2,9,0,1,False,False,3518.28,0.00
1,1,2,9,1,0,False,False,3247.25,0.00
1,1,2,10,0,0,False,False,3101.13,0.00
1,2,1,0,0,0,True,True,608.89,226.94
1,2,1,0,0,1,True,True,1347.64,867.59
1,2,1,0,0,2,True,True,2032.71,867.59
1,2,1,0,0,3,True,True,2717.78,867.59
1,2,1,0,0,4,True,True,3402.85,867.59
1,2,1,0,0,5,True,True,4087.92,867.59
1,2,1,0,0,6,True,True,4772.99,867.59
1,2,1,0,0,7,True,True,5458.06,867.59
1,2,1,0,0,8,True,True,6143.13,867.59
1,2,1,0,0,9,True,True,6828.20,867.59
1,2,1,0,0,10,True,True,7513.27,867.59
1,2,1,0,1,0,True,True,1076.61,867.59
1,2,1,0,1,1,True,True,1761.68,867.59
1,2,1,0,1,2,True,True,2446.75,867.59
1,2,1,0,1,3,True,True,3131.82,867.59
1,2,1,0,1,4,True,True,3816.89,867.59
1,2,1,0,1,5,True,True,4501.96,867.59
1,2,1,0,1,6,True,True,5187.03,867.59
1,2,1,0,1,7,True,True,5872.10,867.59
1,2,1,0,1,8,True,True,6557.17,867.59
1,2,1,0,1,9,True,True,7242.24,867.59
1,2,1,0,2,0,True,True,1490.65,867.59
1,2,1,0,2,1,True,True,2175.72,867.59
1,2,1,0,2,2,True,True,2860.79,867.59
1,2,1,0,2,3,True,True,3545.86,867.59
1,2,1,0,2,4,True,True,4230.93,867.59
1,2,1,0,2,5,True,True,4916.00,867.59
1,2,1,0,2,6,True,True,5601.07,867.59
1,2,1,0,2,7,True,True,6286.14,867.59
1,2,1,0,2,8,True,True,6971.21,867.59
1,2,1,0,3,0,True,True,1904.69,867.59
1,2,1,0,3,1,True,True,2589.76,867.59
1,2,1,0,3,2,True,True,3274.83,867.59
1,2,1,0,3,3,True,True,3959.90,867.59
1,2,1,0,3,4,True,True,4644.97,867.59
1,2,1,0,3,5,True,True,5330.04,867.59
1,2,1,0,3,6,True,True,6015.11,867.59
1,2,1,0,3,7,True,True,6700.18,867.59
1,2,1,0,4,0,True,True,2318.73,867.59
1,2,1,0,4,1,True,True,3003.80,867.59
1,2,1,0,4,2,True,True,3688.87,867.59
1,2,1,0,4,3,True,True,4373.94,867.59
1,2,1,0,4,4,True,True,5059.01,867.59
1,2,1,0,4,5,True,True,5744.08,867.59
1,2,1,0,4,6,True,True,6429.15,867.59
1,2,1,0,5,0,True,True,2732.77,867.59
1,2,1,0,5,1,True,True,3417.84,867.59
1,2,1,0,5,2,True,True,4102.91,867.59
1,2,1,0,5,3,True,True,4787.98,867.59
1,2,1,0,5,4,True,True,5473.05,867.59
1,2,1,0,5,5,True,True,6158.12,867.59
1,2,1,0,6,0,True,True,3146.81,867.59
1,2,1,0,6,1,True,True,3831.88,867.59
1,2,1,0,6,2,True,True,4516.95,867.59
1,2,1,0,6,3,True,True,5202.02,867.59
1,2,1,0,6,4,True,True,5887.09,867.59
1,2,1,0,7,0,True,True,3560.85,867.59
1,2,1,0,7,1,True,True,4245.92,867.59
1,2,1,0,7,2,True,True,4930.99,867.59
1,2,1,0,7,3,True,True,5616.06,867.59
1,2,1,0,8,0,True,True,3974.89,867.59
1,2,1,0,8,1,True,True,4659.96,867.59
1,2,1,0,8,2,True,True,5345.03,867.59
1,2,1,0,9,0,True,True,4388.93,867.59
1,2,1,0,9,1,True,True,5074.00,867.59
1,2,1,0,10,0,True,True,4802.97,867.59
1,2,1,1,0,0,True,True,930.49,867.59
1,2,1,1,0,1,True,True,1615.56,867.59
1,2,1,1,0,2,True,True,2300.63,867.59
1,2,1,1,0,3,True,True,2985.70,867.59
1,2,1,1,0,4,True,True,3670.77,867.59
1,2,1,1,0,5,True,True,4355.84,867.59
1,2,1,1,0,6,True,True,5040.91,867.59
1,2,1,1,0,7,True,True,5725.98,867.59
1,2,1,1,0,8,True,True,6411.05,867.59
1,2,1,1,0,9,True,True,7096.12,867.59
1,2,1,1,1,0,True,True,1344.53,867.59
1,2,1,1,1,1,True,True,2029.60,867.59
1,2,1,1,1,2,True,True,2714.67,867.59
1,2,1,1,1,3,True,True,3399.74,867.59
1,2,1,1,1,4,True,True,4084.81,867.59
1,2,1,1,1,5,True,True,4769.88,867.59
1,2,1,1,1,6,True,True,5454.95,867.59
1,2,1,1,1,7,True,True,6140.02,867.59
1,2,1,1,1,8,True,True,6825.09,867.59
1,2,1,1,2,0,True,True,1758.57,867.59
1,2,1,1,2,1,True,True,2443.64,867.59
1,2,1,1,2,2,True,True,3128.71,867.59
1,2,1,1,2,3,True,True,3813.78,867.59
1,2,1,1,2,4,True,True,4498.85,867.59
1,2,1,1,2,5,True,True,5183.92,867.59
1,2,1,1,2,6,True,True,5868.99,867.59
1,2,1,1,2,7,True,True,6554.06,867.59
1,2,1,1,3,0,True,True,2172.61,867.59
1,2,1,1,3,1,True,True,2857.68,867.59
1,2,1,1,3,2,True,True,3542.75,867.59
1,2,1,1,3,3,True,True,4227.82,867.59
1,2,1,1,3,4,True,True,4912.89,867.59
1,2,1,1,3,5,True,True,5597.96,867.59
1,2,1,1,3,6,True,True,6283.03,867.59
1,2,1,1,4,0,True,True,2586.65,867.59
1,2,1,1,4,1,True,True,3271.72,867.59
1,2,1,1,4,2,True,True,3956.79,867.59
1,2,1,1,4,3,True,True,4641.86,867.59
1,2,1,1,4,4,True,True,5326.93,867.59
1,2,1,1,4,5,True,True,6012.00,867.59
1,2,1,1,5,0,True,True,3000.69,867.59
1,2,1,1,5,1,True,True,3685.76,867.59
1,2,1,1,5,2,True,True,4370.83,867.59
1,2,1,1,5,3,True,True,5055.90,867.59
1,2,1,1,5,4,True,True,5740.97,867.59
1,2,1,1,6,0,True,True,3414.73,867.59
1,2,1,1,6,1,True,True,4099.80,867.59
1,2,1,1,6,2,True,True,4784.87,867.59
1,2,1,1,6,3,True,True,5469.94,867.59
1,2,1,1,7,0,True,True,3828.77,867.59
1,2,1,1,7,1,True,True,4513.84,867.59
1,2,1,1,7,2,True,True,5198.91,867.59
1,2,1,1,8,0,True,True,4242.81,867.59
1,2,1,1,8,1,True,True,4927.88,867.59
1,2,1,1,9,0,True,True,4656.85,867.59
1,2,1,2,0,0,True,True,1198.41,867.59
1,2,1,2,0,1,True,True,1883.48,867.59
1,2,1,2,0,2,True,True,2568.55,867.59
1,2,1,2,0,3,True,True,3253.62,867.59
1,2,1,2,0,4,True,True,3938.69,867.59
1,2,1,2,0,5,True,True,4623.76,867.59
1,2,1,2,0,6,True,True,5308.83,867.59
1,2,1,2,0,7,True,True,5993.90,867.59
1,2,1,2,0,8,True,True,6678.97,867.59
1,2,1,2,1,0,True,True,1612.45,867.59
1,2,1,2,1,1,True,True,2297.52,867.59
1,2,1,2,1,2,True,True,2982.59,867.59
1,2,1,2,1,3,True,True,3667.66,867.59
1,2,1,2,1,4,True,True,4352.73,867.59
1,2,1,2,1,5,True,True,5037.80,867.59
1,2,1,2,1,6,True,True,5722.87,867.59
1,2,1,2,1,7,True,True,6407.94,867.59
1,2,1,2,2,0,True,True,2026.49,867.59
1,2,1,2,2,1,True,True,2711.56,867.59
1,2,1,2,2,2,True,True,3396.63,867.59
1,2,1,2,2,3,True,True,4081.70,867.59
1,2,1,2,2,4,True,True,4766.77,867.59
1,2,1,2,2,5,True,True,5451.84,867.59
1,2,1,2,2,6,True,True,6136.91,867.59
1,2,1,2,3,0,True,True,2440.53,867.59
1,2,1,2,3,1,True,True,3125.60,867.59
1,2,1,2,3,2,True,True,3810.67,867.59
1,2,1,2,3,3,True,True,4495.74,867.59
1,2,1,2,3,4,True,True,5180.81,867.59
1,2,1,2,3,5,True,True,5865.88,867.59
1,2,1,2,4,0,True,True,2854.57,867.59
1,2,1,2,4,1,True,True,3539.64,867.59
1,2,1,2,4,2,True,True,4224.71,867.59
1,2,1,2,4,3,True,True,4909.78,867.59
1,2,1,2,4,4,True,True,5594.85,867.59
1,2,1,2,5,0,True,True,3268.61,867.59
1,2,1,2,5,1,True,True,3953.68,867.59
1,2,1,2,5,2,True,True,4638.75,867.59
1,2,1,2,5,3,True,True,5323.82,867.59
1,2,1,2,6,0,True,True,3682.65,867.59
1,2,1,2,6,1,True,True,4367.72,867.59
1,2,1,2,6,2,True,True,5052.79,867.59
1,2,1,2,7,0,True,True,4096.69,867.59
1,2,1,2,7,1,True,True,4781.76,867.59
1,2,1,2,8,0,True,True,4510.73,867.59
1,2,1,3,0,0,True,True,1466.33,867.59
1,2,1,3,0,1,True,True,2151.40,867.59
1,2,1,3,0,2,True,True,2836.47,867.59
1,2,1,3,0,3,True,True,3521.54,867.59
1,2,1,3,0,4,True,True,4206.61,867.59
1,2,1,3,0,5,True,True,4891.68,867.59
1,2,1,3,0,6,True,True,5576.75,867.59
1,2,1,3,0,7,True,True,6261.82,867.59
1,2,1,3,1,0,True,True,1880.37,867.59
1,2,1,3,1,1,True,True,2565.44,867.59
1,2,1,3,1,2,True,True,3250.51,867.59
1,2,1,3,1,3,True,True,3935.58,867.59
1,2,1,3,1,4,True,True,4620.65,867.59
1,2,1,3,1,5,True,True,5305.72,867.59
1,2,1,3,1,6,True,True,5990.79,867.59
1,2,1,3,2,0,True,True,2294.41,867.59
1,2,1,3,2,1,True,True,2979.48,867.59
1,2,1,3,2,2,True,True,3664.55,867.59
1,2,1,3,2,3,True,True,4349.62,867.59
1,2,1,3,2,4,True,True,5034.69,867.59
1,2,1,3,2,5,True,True,5719.76,867.59
1,2,1,3,3,0,True,True,2708.45,867.59
1,2,1,3,3,1,True,True,3393.52,867.59
